https://www.aozora.gr.jp/gaiji/1-13/1-13-25.png,ローマ数字5、1-13-25
https://www.aozora.gr.jp/gaiji/1-87/1-87-06.png,「さんずい＋猗」、第3水準1-87-6
https://www.aozora.gr.jp/gaiji/2-87/2-87-40.png,「虫＋召」、第4水準2-87-40
https://www.aozora.gr.jp/gaiji/1-87/1-87-48.png,「火＋欣」、第3水準1-87-48
https://www.aozora.gr.jp/gaiji/2-87/2-87-52.png,「虫＋廷」、第4水準2-87-52
https://www.aozora.gr.jp/gaiji/2-13/2-13-65.png,「奇＋支」、第4水準2-13-65
https://www.aozora.gr.jp/gaiji/1-09/1-09-76.png,ダイエレシス付きO小文字
https://www.aozora.gr.jp/gaiji/1-03/1-03-92.png,二分ダーシ、1-3-92
https://www.aozora.gr.jp/gaiji/2-04/2-04-39.png,「口＋僉」、第4水準2-4-39
https://www.aozora.gr.jp/gaiji/2-15/2-15-30.png,「士／冖／石／木」、第4水準2-15-30
https://www.aozora.gr.jp/gaiji/1-93/1-93-06.png,「拔」の「てへん」に代えて「金」、第3水準1-93-6
https://www.aozora.gr.jp/gaiji/1-91/1-91-15.png,「くさかんむり／朔」、第3水準1-91-15
https://www.aozora.gr.jp/gaiji/1-94/1-94-21.png,「骨＋低のつくり」、第3水準1-94-21
https://www.aozora.gr.jp/gaiji/1-09/1-09-19.png,4分の1、1-9-19
https://www.aozora.gr.jp/gaiji/1-06/1-06-90.png,小書き片仮名ラ、1-6-90
https://www.aozora.gr.jp/gaiji/2-79/2-79-21.png,「瀟－くさかんむり」、第4水準2-79-21
https://www.aozora.gr.jp/gaiji/1-94/1-94-50.png,「魚＋覃」、第3水準1-94-50
https://www.aozora.gr.jp/gaiji/2-05/2-05-87.png,「子の一が右半分だけ」、第4水準2-5-87
https://www.aozora.gr.jp/gaiji/1-06/1-06-81.png,小書き片仮名ト、1-6-81
https://www.aozora.gr.jp/gaiji/1-84/1-84-80.png,「てへん＋宛」、第3水準1-84-80
https://www.aozora.gr.jp/gaiji/1-14/1-14-04.png,「十－一」、第3水準1-14-4
https://www.aozora.gr.jp/gaiji/1-15/1-15-26.png,「口＋齒」、第3水準1-15-26
https://www.aozora.gr.jp/gaiji/1-91/1-91-71.png,「虫＋獵のつくり」、第3水準1-91-71
https://www.aozora.gr.jp/gaiji/2-79/2-79-59.png,「宀／火」、第4水準2-79-59
https://www.aozora.gr.jp/gaiji/1-07/1-07-83.png,濁点付き片仮名ヰ、1-7-83
https://www.aozora.gr.jp/gaiji/1-15/1-15-18.png,「口＋喜」、第3水準1-15-18
https://www.aozora.gr.jp/gaiji/1-92/1-92-80.png,「登＋おおざと」、第3水準1-92-80
https://www.aozora.gr.jp/gaiji/2-94/2-94-51.png,「（鹿－比）の、まだれ右下の縦画二本を下に延ばし、左右にはらいを添える」、第4水準2-94-51
https://www.aozora.gr.jp/gaiji/2-03/2-03-54.png,「丞／（厄－厂）」、第4水準2-3-54
https://www.aozora.gr.jp/gaiji/1-84/1-84-33.png,「彳＋尚」、第3水準1-84-33
https://www.aozora.gr.jp/gaiji/2-04/2-04-05.png,「口＋阿」、第4水準2-4-5
https://www.aozora.gr.jp/gaiji/1-87/1-87-42.png,「火＋共」、第3水準1-87-42
https://www.aozora.gr.jp/gaiji/1-88/1-88-91.png,「目＋登」、第3水準1-88-91
https://www.aozora.gr.jp/gaiji/1-84/1-84-33.png,「彳＋淌のつくり」、第3水準1-84-33
https://www.aozora.gr.jp/gaiji/2-81/2-81-91.png,「目＋句」、第4水準2-81-91
https://www.aozora.gr.jp/gaiji/1-87/1-87-83.png,「王＋干」、第3水準1-87-83
https://www.aozora.gr.jp/gaiji/2-94/2-94-57.png,「麻／（ノ＋ム）」、第4水準2-94-57
https://www.aozora.gr.jp/gaiji/1-03/1-03-28.png,歌記号、1-3-28
https://www.aozora.gr.jp/gaiji/1-84/1-84-31.png,「低」の「にんべん」に代えて「彳」、第3水準1-84-31
https://www.aozora.gr.jp/gaiji/1-93/1-93-54.png,「門＜眞」、第3水準1-93-54
https://www.aozora.gr.jp/gaiji/2-13/2-13-41.png,「てへん＋堂」、第4水準2-13-41
https://www.aozora.gr.jp/gaiji/1-87/1-87-81.png,「けものへん＋葛」、第3水準1-87-81
https://www.aozora.gr.jp/gaiji/1-86/1-86-29.png,「木＋靈」、第3水準1-86-29
https://www.aozora.gr.jp/gaiji/2-93/2-93-60.png,「魚＋是」、第4水準2-93-60
https://www.aozora.gr.jp/gaiji/2-03/2-03-48.png,「匸＜扁」、第4水準2-3-48
https://www.aozora.gr.jp/gaiji/1-94/1-94-37.png,「魚＋弗」、第3水準1-94-37
https://www.aozora.gr.jp/gaiji/2-94/2-94-60.png,「犂」の「牛」に代えて「黒の旧字」、第4水準2-94-60
https://www.aozora.gr.jp/gaiji/2-90/2-90-03.png,「しんにゅう＋黎」、第4水準2-90-3
https://www.aozora.gr.jp/gaiji/1-84/1-84-50.png,「りっしんべん＋呉」、第3水準1-84-50
https://www.aozora.gr.jp/gaiji/2-13/2-13-24.png,「てへん＋爭」、第4水準2-13-24
https://www.aozora.gr.jp/gaiji/1-89/1-89-06.png,「石＋角」、第3水準1-89-6
https://www.aozora.gr.jp/gaiji/1-84/1-84-32.png,「彳＋羊」、第3水準1-84-32
https://www.aozora.gr.jp/gaiji/1-90/1-90-29.png,「栩のつくり／廾」、第3水準1-90-29
https://www.aozora.gr.jp/gaiji/2-92/2-92-50.png,「歹＋食」、第4水準2-92-50
https://www.aozora.gr.jp/gaiji/2-93/2-93-83.png,「魚＋會」、第4水準2-93-83
https://www.aozora.gr.jp/gaiji/1-84/1-84-38.png,「りっしんべん＋刀」、第3水準1-84-38
https://www.aozora.gr.jp/gaiji/2-91/2-91-59.png,「門＜韋」、第4水準2-91-59
https://www.aozora.gr.jp/gaiji/1-90/1-90-24.png,「儡のつくり／糸」、第3水準1-90-24
https://www.aozora.gr.jp/gaiji/1-91/1-91-87.png,「ころもへん＋責」、第3水準1-91-87
