rank,code_point_hex,char,doc_count
2044,6e07,渇,380
2044,3005,(転)々,380
2045,6602,昂,379
2046,8463,董,378
2047,82a5,芥,377
2048,9913,餓,376
2048,7199,熙,376
2048,602f,怯,376
2048,7709,眉,376
2049,8154,腔,374
2049,817a,腺,374
2049,4fae,侮,374
2050,7d10,紐,373
2050,5dbd,嶽,373
2050,3005,(久)々,373
2050,51b4,冴,373
2051,80e4,胤,372
2051,853d,蔽,372
2052,66a2,暢,370
2052,3005,(国)々,370
2052,8106,脆,370
2053,53ea,只,369
2054,9905,餅,368
2055,717d,煽,366
2055,514e,兎,366
2055,91d8,釘,366
2056,8fc2,迂,365
2056,9583,閃,365
2057,5141,允,364
2057,976d,靭,364
2058,54fa,哺,362
2058,9ebf,麿,362
2059,8cd3,賓,361
2060,6876,桶,360
2060,5446,呆,360
2061,53e1,叡,358
2062,65af,斯,357
2062,50ad,傭,357
2063,63f6,揶,356
2063,63c4,揄,356
2063,7cfe,糾,356
2064,704c,灌,355
2065,9838,頸,353
2065,847a,葺,353
2065,958f,閏,353
2066,97fb,韻,352
2067,6101,愁,351
2068,68fa,棺,350
2068,8e5f,蹟,350
2068,9b6f,魯,350
2069,9089,邉,349
2069,9b41,魁,349
2070,5be1,寡,347
2071,8997,覗,346
2072,708a,炊,344
2072,5750,坐,344
2073,8235,舵,343
2074,745b,瑛,342
2075,971c,霜,341
2076,4f3a,伺,340
2077,5f14,弔,339
2078,620a,戊,338
2078,7f79,罹,338
2079,673a,机,337
2080,65a7,斧,336
2080,7d62,絢,336
2080,723d,爽,336
2081,6ef4,滴,335
2082,96db,雛,334
2082,3005,(堂)々,334
2082,6b23,欣,334
2082,55a9,喩,334
2083,918d,醍,333
2083,9dfa,鷺,333
2084,5f10,弐,332
2085,99d5,駕,331
2086,9190,醐,330
2087,67f5,柵,329
2087,62d7,拗,329
2087,82b9,芹,329
2088,58ec,壬,328
2089,5cfb,峻,327
2089,79df,租,327
2090,91c7,采,326
2090,6109,愉,326
2091,5dfe,巾,325
2091,5be6,實,325
2091,5f4c,彌,325
2091,4ed4,仔,325
2092,6b64,此,324
2093,806f,聯,323
2093,852d,蔭,323
2093,9019,這,323
2094,53a8,厨,321
2094,6adb,櫛,321
2094,60df,惟,321
2094,9eba,麺,321
2095,7e55,繕,320
2096,51f9,凹,319
2096,5ce8,峨,319
2096,9310,錐,319
2097,8aeb,諫,317
2097,633d,挽,317
2098,5f6c,彬,316
2098,7bed,篭,316
2099,6492,撒,315
2099,5bf5,寵,315
2099,8513,蔓,315
2100,87ba,螺,314
2101,676d,杭,312
2101,5830,堰,312
2101,7436,琶,312
2102,50b3,傳,311
2102,7435,琵,311
2102,5751,坑,311
2103,7ad9,站,310
2103,3005,(野)々,310
2104,3005,(共)々,309
2104,536f,卯,309
2105,63c6,揆,308
2106,9162,酢,307
2106,7169,煩,307
2106,69ae,榮,307
2107,7dcb,緋,306
2107,919c,醜,306
2107,8f3f,輿,306
2107,5c39,尹,306
2108,56a2,嚢,305
2109,69b4,榴,304
2109,5713,圓,304
2109,60e0,惠,304
2109,4f86,來,304
2109,8b01,謁,304
2109,5b8d,宍,304
2110,80aa,肪,303
2110,9bab,鮫,303
2111,75e9,痩,302
2111,9075,遵,302
2112,88fe,裾,301
2112,785d,硝,301
2113,51ea,凪,300
2113,8ae1,諡,300
2113,502d,倭,300
2113,54b8,咸,300
2114,721b,爛,299
2115,8e8a,躊,298
2115,8e87,躇,298
2115,63c9,揉,298
2115,4f91,侑,298
2116,87f9,蟹,296
2117,51f8,凸,295
2118,639f,掟,294
2118,9a28,騨,294
2118,6853,桓,294
2119,91a4,醤,293
2120,81c6,臆,292
2121,982c,頬,290
2121,601c,怜,290
2121,4e19,丙,290
2122,6714,朔,289
2122,7960,祠,289
2123,6666,晦,288
2123,7977,祷,288
2124,6241,扁,287
2125,96c1,雁,286
2126,7149,煉,285
2126,82eb,苫,285
2127,3005,(面)々,284
2127,91e7,釧,284
2127,77e9,矩,284
2128,8c79,豹,283
2128,828b,芋,283
2128,5347,升,283
2129,6f38,漸,282
2129,5740,址,282
2130,792b,礫,281
2130,643e,搾,281
2131,6115,愕,280
2132,85ea,藪,279
2132,895f,襟,279
2132,5d6f,嵯,279
2132,6c3e,氾,279
2132,564c,噌,279
2132,5fbd,徽,279
2133,723a,爺,278
2134,6eaa,溪,277
2134,515c,兜,277
2135,9f20,鼠,276
2136,5f57,彗,275
2136,62ed,拭,275
2136,73c2,珂,275
2137,7a63,穣,272
2137,4e14,且,272
2137,932b,錫,272
2137,8a1b,訛,272
2138,7d9c,綜,271
2138,5d69,嵩,271
2138,592d,夭,271
2138,65a5,斥,271
2139,6190,憐,270
2139,9059,遙,270
2140,7f77,罷,269
2140,82af,芯,269
2140,5bb5,宵,269
2141,6a59,橙,268
2142,589f,墟,267
2142,50b2,傲,267
2142,65a1,斡,267
2142,4f5b,佛,267
2142,8237,舷,267
2143,8a6b,詫,265
2144,92d2,鋒,264
2144,6fef,濯,264
2144,5243,剃,264
2145,8129,脩,263
2145,52c1,勁,263
2145,6168,慨,263
2145,68d8,棘,263
2146,86db,蛛,262
2147,685f,桟,260
2148,8466,葦,258
2148,8718,蜘,258
2148,9bc9,鯉,258
2148,5b95,宕,258
2149,8a54,詔,257
2149,53db,叛,257
2149,6bd8,毘,257
2150,57f4,埴,256
2150,5718,團,256
2151,5f7f,彿,255
2151,8695,蚕,255
2152,9910,餐,254
2152,9f0e,鼎,254
2153,505a,做,253
2154,543b,吻,252
2154,5f59,彙,252
2154,8944,襄,252
2154,8f62,轢,252
2154,752b,甫,252
2155,7e1e,縞,251
2156,53ad,厭,250
2157,3005,(年)々,249
2157,5a3c,娼,249
2157,8599,薙,249
2158,8ce6,賦,248
2158,7a83,窃,248
2158,9e92,麒,248
2159,968b,隋,246
2160,8b02,謂,245
2161,8ad2,諒,244
2161,6962,楢,244
2161,965b,陛,244
2162,7396,玖,243
2163,724c,牌,242
2163,7e23,縣,242
2163,714e,煎,242
2163,8d04,贄,242
2163,6377,捷,242
2164,6e20,渠,241
2165,548e,咎,240
2166,8654,虔,239
2166,9d6c,鵬,239
2166,6bb2,殲,239
2166,6e3e,渾,239
2166,5632,嘲,239
2167,8521,蔡,238
2168,59be,妾,236
2168,69cc,槌,236
2168,3005,(続)々,236
2168,6f15,漕,236
2169,63bb,掻,235
2169,5c4f,屏,235
2169,58d5,壕,235
2169,5a9a,媚,235
2169,77ef,矯,235
2169,937e,鍾,235
2170,54bd,咽,234
2170,9949,饉,234
2171,52ff,勿,233
2171,85a8,薨,233
2171,699b,榛,233
2171,68b5,梵,233
2171,56c3,囃,233
2171,7aaf,窯,233
2171,3005,(種)々,233
2171,6b3e,款,233
2172,7690,皐,232
2172,76e7,盧,232
2172,8eaf,躯,232
2172,67ca,柊,232
2173,8766,蝦,231
2173,7dfb,緻,231
2173,8a03,訃,231
2173,5dbc,嶼,231
2174,3005,(島)々,230
2174,9798,鞘,230
2174,805a,聚,230
2174,647a,摺,230
2174,5d17,崗,230
2174,8fa3,辣,230
2175,567a,噺,228
2175,8a0a,訊,228
2175,5080,傀,228
2176,99a8,馨,227
2176,6bc0,毀,227
2177,6c5d,汝,226
2178,5b75,孵,225
2179,5944,奄,224
2179,64f2,擲,224
2179,88b4,袴,224
2179,5d4c,嵌,224
2179,68af,梯,224
2179,5121,儡,224
2180,699c,榜,223
2180,6e25,渥,223
2180,84ec,蓬,223
2180,6d59,浙,223
2180,51f0,凰,223
2180,5bd3,寓,223
2181,60b6,悶,222
2181,5d14,崔,222
2181,5072,偲,222
2182,800c,而,221
2183,711a,焚,220
2183,8207,與,220
2183,5835,堵,220
2183,6813,栓,220
2184,722c,爬,219
2185,58be,墾,218
2185,3005,(前)々,218
2186,8000,耀,217
2186,8e44,蹄,217
2187,59dc,姜,216
2188,9698,隘,215
2188,754f,畏,215
2188,68a2,梢,215
2188,8755,蝕,215
2189,6f31,漱,214
2189,714c,煌,214
2189,6fe4,濤,214
2190,3005,(山)々,212
2191,82c5,苅,211
2191,57e0,埠,211
2191,6f11,漑,211
2191,6d12,洒,211
2192,85aa,薪,210
2192,3005,(大)々,210
2193,7cde,糞,209
2194,582f,堯,208
2194,696f,楯,208
2194,622e,戮,208
2194,8461,葡,208
2195,66fc,曼,207
2195,8494,蒔,207
2195,62fc,拼,207
2195,79b0,禰,207
2195,905c,遜,207
2196,7aea,竪,206
2196,690b,椋,206
2197,8a85,誅,205
2197,7c95,粕,205
2197,4e3c,丼,205
2197,7953,祓,205
2197,72f8,狸,205
2197,5840,塀,205
2197,92f8,鋸,205
2197,9957,饗,205
2197,9013,逓,205
2198,5993,妓,204
2198,55c5,嗅,204
2198,817f,腿,204
2198,81a0,膠,204
2199,8543,蕃,203
2199,59d1,姑,203
2199,8431,萱,203
2200,707c,灼,202
2201,66d9,曙,201
2201,62d9,拙,201
2201,69c7,槇,201
2202,966a,陪,200
2203,56c1,囁,199
2203,620e,戎,199
2203,8a6e,詮,199
2203,95a4,閤,199
2204,5598,喘,198
2204,3005,(菜)々,198
2204,63d6,揖,198
2204,7155,煕,198
2204,81e5,臥,198
2205,6c83,沃,197
2205,6a8e,檎,197
2206,7a7f,穿,196
2206,4ea5,亥,196
2207,5e9a,庚,195
2207,8881,袁,195
2208,5962,奢,194
2208,6d29,洩,194
2208,6357,捗,194
2209,927e,鉾,193
2209,96eb,雫,193
2210,808b,肋,192
2210,75e2,痢,192
2210,71be,熾,192
2211,7526,甦,191
2211,6144,慄,191
2211,7d06,紆,191
2211,8d05,贅,191
2211,5239,刹,191
2211,8171,腱,191
2212,82d4,苔,190
2213,98af,颯,189
2213,8597,薗,189
2214,9306,錆,188
2214,7b48,筈,188
2215,5420,吠,186
2215,9eb9,麹,186
2215,60c7,惇,186
2215,9695,隕,186
2216,8fed,迭,185
2216,5c51,屑,185
2217,608c,悌,184
2217,3005,(散)々,184
2218,67d1,柑,183
2218,57a2,垢,183
2218,5c4d,屍,183
2218,5859,塙,183
2219,6689,暉,182
2219,85cf,藏,182
2219,916a,酪,182
2219,96cd,雍,182
2220,5634,嘴,181
2221,681e,栞,180
2222,7fa8,羨,179
2222,8fc4,迄,179
2222,6c8c,沌,179
2222,78a9,碩,179
2222,98f4,飴,179
2223,76c3,盃,178
2223,821c,舜,178
2223,68a7,梧,178
2224,7693,皓,177
2225,4e11,丑,176
2225,8700,蜀,176
2226,7e6d,繭,175
2226,837c,荼,175
2226,51a4,冤,175
2227,9f4a,齊,174
2227,6309,按,174
2227,7587,疇,174
2227,9812,頒,174
2227,52d2,勒,174
2228,6523,攣,173
2228,86d9,蛙,173
2228,5fa8,徨,173
2228,5191,冑,173
2229,5617,嘗,172
2229,8a23,訣,172
2229,7768,睨,172
2229,5eff,廿,172
2230,9041,遁,171
2230,7325,猥,171
2230,535c,卜,171
2231,9e75,鹵,170
2231,79bf,禿,170
2231,3005,(等)々,170
2231,66dd,曝,170
2231,82ad,芭,170
2232,70b8,炸,169
2232,73ca,珊,169
2232,7b50,筐,169
2232,9017,逗,169
2232,8f1b,輛,169
2233,8ecb,軋,168
2233,6abb,檻,168
2234,5a36,娶,167
2234,5614,嘔,167
2235,5df7,巷,166
2235,6e5b,湛,166
2235,8877,衷,166
2236,79e4,秤,165
2237,5a41,婁,164
2237,8cc2,賂,164
2238,755d,畝,163
2238,8caa,貪,163
2238,7fc5,翅,163
2239,8526,蔦,162
2239,75d9,痙,162
2239,7825,砥,162
2239,7ff0,翰,162
2240,90b1,邱,161
2240,6ad3,櫓,161
2240,745a,瑚,161
2240,818f,膏,161
2240,8264,艤,161
2241,86ed,蛭,160
2241,834a,荊,160
2241,7729,眩,160
2241,985b,顛,160
2241,6dee,淮,160
2242,84d1,蓑,159
2242,85c1,藁,159
2242,965d,陝,159
2242,947d,鑽,159
2243,980c,頌,158
2243,5ba5,宥,158
2243,8549,蕉,158
2243,3005,(方)々,158
2243,634f,捏,158
2243,8523,蔣,158
2243,87fb,蟻,158
2244,8210,舐,157
2244,874b,蝋,157
2244,8070,聰,157
2244,86cb,蛋,157
2245,5f3c,弼,156
2245,8749,蝉,156
2245,5f6d,彭,156
2246,4e9b,些,155
2246,5687,嚇,155
2247,8404,萄,154
2248,9264,鉤,153
2249,69d9,槙,152
2249,834f,荏,152
2249,7aff,竿,152
2249,88df,裟,152
2249,7bb8,箸,152
2249,52be,劾,152
2249,856d,蕭,152
2250,97ee,韮,151
2250,6cc4,泄,151
2250,6fe0,濠,151
2250,7e4d,繍,151
2250,8006,耆,151
2250,5085,傅,151
2251,7114,焔,150
2251,9761,靡,150
2251,6f23,漣,150
2251,5dfd,巽,150
2251,56ee,囮,150
2252,929a,銚,149
2252,8b49,證,149
2252,81b5,膵,149
2252,6d9b,涛,149
2252,5821,堡,149
2252,7433,琳,149
2252,7b8b,箋,149
2253,9bd6,鯖,148
2253,7791,瞑,148
2253,6d38,洸,148
2253,83d6,菖,148
2253,9149,酉,148
2254,903c,逼,147
2254,803d,耽,147
2254,545f,呟,147
2254,6faa,澪,147
2255,7a46,穆,146
2255,5d11,崑,146
2255,9dd7,鷗,146
2256,6a02,樂,145
2256,553e,唾,145
2256,85ae,薮,145
2256,854e,蕎,145
2257,652b,攫,144
2257,6867,桧,144
2257,5bf6,寶,144
2257,914c,酌,144
2257,7893,碓,144
2257,9c2d,鰭,144
2257,7586,疆,144
2257,6c6a,汪,144
2257,58f7,壷,144
2258,8d16,贖,143
2258,6c23,氣,143
2258,4f43,佃,143
2259,5fb7,德,142
2259,79ae,禮,142
2259,7280,犀,142
2259,8490,蒐,142
2259,9082,邂,142
2260,6d8c,涌,141
2260,8882,袂,141
2260,9005,逅,141
2261,8569,蕩,140
2261,98c4,飄,140
2261,6854,桔,140
2261,5716,圖,140
2261,9771,靱,140
2261,5ffd,忽,140
2261,8606,蘆,140
2261,634c,捌,140
2262,8cfd,賽,139
2262,5039,倹,139
2262,9127,鄧,139
2262,64a5,撥,139
2263,795f,祟,138
2263,75b9,疹,138
2263,5055,偕,138
2264,54ed,哭,137
2264,4e56,乖,137
2264,8888,袈,137
2264,8303,范,137
2265,72e1,狡,136
2265,7b94,箔,136
2265,8e4a,蹊,136
2265,6e38,游,136
2266,8b80,讀,135
2266,3005,(木)々,135
2266,95bb,閻,135
2266,840e,萎,135
2266,646f,摯,135
2266,93d1,鏑,135
2267,8ab9,誹,134
2267,9d09,鴉,134
2267,7092,炒,134
2267,72db,狛,134
2267,7515,甕,134
2268,868a,蚊,133
2268,5c60,屠,133
2269,8339,茹,132
2269,6670,晰,132
2269,8568,蕨,132
2269,4fef,俯,132
2270,8b17,謗,131
2270,61be,憾,131
2271,5152,兒,130
2271,6634,昴,130
2271,55da,嗚,130
2271,4e8e,于,130
2272,5bc7,寇,129
2272,9952,饒,129
2272,7a62,穢,129
2272,51dc,凜,129
2272,5858,塘,129
2273,80da,胚,128
2273,594e,奎,128
2273,865e,虞,128
2273,8d0b,贋,128
2273,97cb,韋,128
2274,5733,圳,127
2274,68cd,棍,127
2274,67d8,柘,127
2274,4f69,佩,127
2274,783a,砺,127
2274,7d68,絨,127
2275,9e1e,鸞,126
2275,9ebe,麾,126
2275,6beb,毫,126
2275,748b,璋,126
2275,99ae,馮,126
2276,3005,(飄)々,125
2276,63a0,掠,125
2276,87f2,蟲,125
2276,8ae7,諧,125
2276,8d6b,赫,125
2277,6ef8,滸,124
2277,6bb7,殷,124
2277,57dc,埜,124
2277,3005,(先)々,124
2277,7e5a,繚,124
2278,9bdb,鯛,123
2278,685d,桝,123
2278,8ce4,賤,123
2278,8c6b,豫,123
2279,9784,鞄,122
2279,81fa,臺,122
2279,7962,祢,122
2279,914e,酎,122
2279,5686,嚆,122
2280,6f58,潘,121
2280,5ed3,廓,121
2280,9087,邇,121
2280,3005,(所)々,121
2280,54a4,咤,121
2280,73c8,珈,121
2280,6d5a,浚,121
2280,936c,鍬,121
2280,9903,餃,121
2280,7aa9,窩,121
2281,3005,(延)々,120
2281,7c3e,簾,120
2281,5016,倖,120
2281,8ce3,賣,120
2281,50d1,僑,120
2282,9e78,鹸,119
2282,8dcb,跋,119
2282,5516,唖,119
2282,6518,攘,119
2282,9081,邁,119
2283,8859,衙,118
2283,795a,祚,118
2283,733e,猾,118
2283,5700,圀,118
2283,61fa,懺,118
2283,5f8a,徊,118
2283,7368,獨,118
2283,77ee,矮,118
2284,3005,(村)々,117
2284,9cf6,鳶,117
2284,8acc,諌,117
2284,5f98,徘,117
2284,6912,椒,117
2284,6ffe,濾,117
2285,7425,琥,116
2285,5484,咄,116
2285,9c10,鰐,116
2285,7078,灸,116
2285,6089,悉,116
2285,5851,塑,116
2285,73ea,珪,116
2285,8f4d,轍,116
2286,79bd,禽,115
2286,6a7f,橿,115
2286,8292,芒,115
2286,55df,嗟,115
2286,620c,戌,115
2286,3005,(淡)々,115
2286,6f6d,潭,115
2287,7cca,糊,114
2287,52ab,劫,114
2287,865f,號,114
2287,83b1,莱,114
2287,809b,肛,114
2288,97a0,鞠,113
2288,82fa,苺,113
2288,8dbe,趾,113
2288,6ac3,櫃,113
2288,9945,饅,113
2288,937c,鍼,113
2288,7f9e,羞,113
2288,7432,琲,113
2289,700b,瀋,112
2289,88e1,裡,112
2289,93ac,鎬,112
2289,534d,卍,112
2289,7ac4,竄,112
2290,73c0,珀,111
2290,5b30,嬰,111
2290,6727,朧,111
2290,6292,抒,111
2290,7c12,簒,111
2290,914b,酋,111
2291,59d0,姐,110
2291,71ed,燭,110
2291,5703,圃,110
2291,5f1b,弛,110
2291,6dd8,淘,110
2291,814b,腋,110
2292,74ca,瓊,109
2292,6bec,毬,109
2292,6ec9,滉,109
2292,758f,疏,109
2293,7252,牒,108
2293,8f9f,辟,108
2293,811b,脛,108
2293,9acf,髏,108
2294,3005,(蝶)々,107
2294,7afa,竺,107
2294,9d0e,鴎,107
2294,7897,碗,107
2294,8d73,赳,107
2294,3005,(翌)々,107
2294,9ad1,髑,107
2294,62ff,拿,107
2294,7cdf,糟,107
2294,8cb6,貶,107
2295,71fb,燻,106
2295,8086,肆,106
2295,71ff,燿,106
2295,87a2,螢,106
2295,6cab,沫,106
2295,652a,攪,106
2295,62ee,拮,106
2296,9328,錨,105
2296,9846,顆,105
2296,6954,楔,105
2296,5b55,孕,105
2296,7a17,稗,105
2296,9daf,鶯,105
2296,5764,坤,105
2297,3005,(中)々,104
2297,6f81,澁,104
2297,3005,(後)々,104
2297,7624,瘤,104
2297,619a,憚,104
2297,843c,萼,104
2298,7e3d,總,103
2298,7337,猷,103
2298,7ac8,竈,103
2299,9edb,黛,102
2299,3005,(再)々,102
2299,7b67,筧,102
2300,758b,疋,101
2300,5cb1,岱,101
2300,4ea6,亦,101
2300,5f6a,彪,101
2300,6372,捲,101
2300,8737,蜷,101
2301,7576,當,100
2301,9438,鐸,100
2301,54b3,咳,100
2301,6070,恰,100
2301,65a4,斤,100
2301,96a7,隧,100
2302,5d8c,嶌,99
2302,6961,楡,99
2302,6dcb,淋,99
2302,9318,錘,99
2302,884d,衍,99
2302,4efd,份,99
2302,54c8,哈,99
2303,75d8,痘,98
2303,7ca5,粥,98
2303,839e,莞,98
2303,5eec,廬,98
2303,703e,瀾,98
2303,96c9,雉,98
2303,5b0c,嬌,98
2304,4f47,佇,97
2304,8cc8,賈,97
2304,5879,塹,97
2304,8e99,躙,97
2304,8a62,詢,97
2304,5957,套,97
2304,4f36,伶,97
2304,665f,晟,97
2304,75bc,疼,97
2304,3005,(荒)々,97
2305,4e9e,亞,96
2305,71e6,燦,96
2305,71d0,燐,96
2305,901e,逞,96
2305,97f6,韶,96
2306,7887,碇,95
2306,5e47,幇,95
2306,6c93,沓,95
2306,64fe,擾,95
2306,687f,桿,95
2307,78d4,磔,94
2307,81c0,臀,94
2307,5d19,崙,94
2307,6f3f,漿,94
2308,981a,頚,93
2308,95dc,關,93
2308,67e9,柩,93
2308,9bad,鮭,93
2308,3005,(段)々,93
2308,6b05,欅,93
2308,61ff,懿,93
2309,8338,茸,92
2309,3005,(軽)々,92
2309,6a1f,樟,92
2309,65db,旛,92
2309,6bef,毯,92
2309,4ec4,仄,92
2310,637a,捺,91
2310,8e42,蹂,91
2310,3005,(渋)々,91
2310,857e,蕾,91
2310,7ce0,糠,91
2310,60f0,惰,91
2310,90a8,邨,91
2311,7063,灣,90
2311,82de,苞,90
2311,8703,蜃,90
2311,511a,儚,90
2311,69c3,槃,90
2312,3005,(華)々,89
2312,5978,奸,89
2312,3005,(直)々,89
2312,7464,瑤,89
2312,70b3,炳,89
2312,6d85,涅,89
2312,5761,坡,89
2313,8b92,讒,88
2313,7d93,經,88
2313,8abc,誼,88
2313,859b,薛,88
2313,9c52,鱒,88
2313,851a,蔚,88
2313,7a79,穹,88
2313,81bf,膿,88
2313,8212,舒,88
2313,5ba6,宦,88
2314,7b19,笙,87
2314,70d9,烙,87
2314,5c91,岑,87
2314,893b,褻,87
2314,5dd6,巖,87
2314,856a,蕪,87
2314,885e,衞,87
2314,88f4,裴,87
2314,7bad,箭,87
2314,3005,(隆)々,87
2314,59da,姚,87
2315,6230,戰,86
2315,5c2d,尭,86
2315,87c4,蟄,86
2315,821b,舛,86
2315,83df,菟,86
2315,8acd,諍,86
2315,854a,蕊,86
2315,92cf,鋏,86
2316,6258,托,85
2316,5e1b,帛,85
2316,5c24,尤,85
2316,7c7e,籾,85
2316,962e,阮,85
2316,3005,(生)々,85
2317,6930,椰,84
2317,3005,(悠)々,84
2317,63a9,掩,84
2317,8fea,迪,84
2317,8da8,趨,84
2317,689f,梟,84
2317,9786,鞆,84
2317,7621,瘡,84
2318,6e24,渤,83
2318,3005,(細)々,83
2318,83a2,莢,83
2318,7b4f,筏,83
2319,69d0,槐,82
2319,74bd,璽,82
2319,5d5c,嵜,82
2319,67a1,枡,82
2319,81a3,膣,82
2319,96d9,雙,82
2319,788d,碍,82
2319,7165,煥,82
2319,3005,(若)々,82
2320,67fe,柾,81
2320,658c,斌,81
2320,77bc,瞼,81
2320,9bf1,鯱,81
2320,59e5,姥,81
2320,86fe,蛾,81
2320,54ac,咬,81
2320,8d14,贔,81
2320,5c53,屓,81
2320,65f1,旱,81
2320,3005,(往)々,81
2320,8a36,訶,81
2321,64b9,撹,80
2321,9354,鍔,80
2321,8304,茄,80
2321,5026,倦,80
2321,6055,恕,80
2321,9b43,魃,80
2321,932e,錮,80
2321,77b0,瞰,80
2321,5180,冀,80
2322,4f60,你,79
2322,51cb,凋,79
2322,7d8f,綏,79
2323,621f,戟,78
2323,8072,聲,78
2323,6ea5,溥,78
2323,5398,厘,78
2323,8e35,踵,78
2323,72fd,狽,78
2323,8760,蝠,78
2323,936e,鍮,78
2324,83eb,菫,77
2324,867b,虻,77
2324,900d,逍,77
2324,6c40,汀,77
2324,74e2,瓢,77
2324,61ac,憬,77
2324,543c,吼,77
2324,8759,蝙,77
2325,5f29,弩,76
2325,524b,剋,76
2325,745c,瑜,76
2325,7737,眷,76
2325,5475,呵,76
2325,6900,椀,76
2325,5403,吃,76
2325,5e76,并,76
2325,57c3,埃,76
2325,6021,怡,76
2325,807e,聾,76
2325,779e,瞞,76
2325,93c3,鏃,76
2326,548b,咋,75
2326,7e6a,繪,75
2326,734f,獏,75
2326,6e2b,渫,75
2326,7912,礒,75
2326,7b92,箒,75
2326,3005,(複)々,75
2327,75b1,疱,74
2327,8258,艘,74
2327,5b5a,孚,74
2327,5486,咆,74
2327,54a5,咥,74
2327,6063,恣,74
2328,5147,兇,73
2328,79be,禾,73
2328,3005,(上)々,73
2328,7678,癸,73
2328,76c8,盈,73
2328,5df2,已,73
2328,3005,(寧)々,73
2328,63ac,掬,73
2328,5544,啄,73
2328,9f67,齧,73
2328,9214,鈔,73
2328,6d9c,涜,73
2328,95ca,闊,73
2328,3005,(諸)々,73
2328,3005,(着)々,73
2329,9716,霖,72
2329,86f8,蛸,72
2329,63be,掾,72
2329,59f6,姶,72
2329,79b9,禹,72
2330,4ec0,什,71
2330,7d72,絲,71
2330,4ea2,亢,71
2330,50ed,僭,71
2330,9ad4,體,71
2330,4fc4,俄,71
2330,660a,昊,71
2330,80b4,肴,71
2330,5c07,將,71
2330,7ff3,翳,71
2330,70f9,烹,71
2330,57d4,埔,71
2330,75cd,痍,71
2330,99c1,駁,71
2331,50fb,僻,70
2331,9b1a,鬚,70
2331,6a05,樅,70
2331,51e7,凧,70
2331,7d43,絃,70
2331,786f,硯,70
2331,61ab,憫,70
2332,6582,斂,69
2332,6919,椙,69
2332,7fe1,翡,69
2332,51aa,冪,69
2332,840a,萊,69
2332,6a84,檄,69
2332,6668,晨,69
2332,4f7c,佼,69
2333,7db8,綸,68
2333,7c82,粂,68
2333,9c13,鰓,68
2333,6ef2,滲,68
2333,9c3b,鰻,68
2333,6db5,涵,68
2334,7941,祁,67
2334,6ac2,櫂,67
2334,5955,奕,67
2334,8b2c,謬,67
2334,7b8f,箏,67
2335,51b2,冲,66
2335,6977,楷,66
2335,53df,叟,66
2335,8205,舅,66
2335,79c9,秉,66
2336,8823,蠣,65
2336,9b18,鬘,65
2336,5377,卷,65
2336,3005,(粉)々,65
2336,3005,(家)々,65
2336,6762,杢,65
2336,4f83,侃,65
2336,7164,煤,65
2336,79a7,禧,65
2336,54ee,哮,65
2337,67b7,枷,64
2337,51c9,凉,64
2337,9291,銑,64
2337,6777,杷,64
2337,76ea,盪,64
2337,7577,畷,64
2337,9a43,驃,64
2337,8073,聳,64
2338,8180,膀,63
2338,615f,慟,63
2338,5e5f,幟,63
2338,86ef,蛯,63
2338,5308,匈,63
2338,7011,瀑,63
2338,6e2d,渭,63
2338,767c,發,63
2338,8229,舩,63
2338,51e0,几,63
2338,6200,戀,63
2338,84fc,蓼,63
2338,914a,酊,63
2338,9594,閔,63
2339,80f1,胱,62
2339,6248,扈,62
2339,7455,瑕,62
2339,8317,茗,62
2339,524c,剌,62
2339,7baa,箪,62
2339,68e0,棠,62
2339,9249,鉉,62
2340,6973,楳,61
2340,5538,唸,61
2340,3005,(遅)々,61
2340,7099,炙,61
2340,8471,葱,61
2340,6500,攀,61
2340,8655,處,61
2340,604d,恍,61
2340,880d,蠍,61
2340,8ebe,躾,61
2341,9af7,髷,60
2341,803f,耿,60
2341,5323,匣,60
2341,6753,杓,60
2341,9b4e,魎,60
2341,96b4,隴,60
2341,6ed3,滓,60
2341,5b2a,嬪,60
2342,8a1d,訝,59
2342,3005,(茶)々,59
2342,99c8,駈,59
2342,7647,癇,59
2342,5310,匐,59
2342,9169,酩,59
2342,5919,夙,59
2342,620d,戍,59
2343,75b5,疵,58
2343,746a,瑪,58
2343,7473,瑳,58
2343,3005,(満)々,58
2343,5a29,娩,58
2343,7562,畢,58
2343,7a84,窄,58
2343,54e5,哥,58
2343,766a,癪,58
2343,92e4,鋤,58
2343,7957,祗,58
2343,8f1c,輜,58
2343,8aa6,誦,58
2344,777f,睿,57
2344,7bc6,篆,57
2344,53a5,厥,57
2344,8b28,謨,57
2344,7d2c,紬,57
2344,62cc,拌,57
2344,7b0f,笏,57
2344,72c4,狄,57
2344,6cea,泪,57
2344,77dc,矜,57
2344,5a49,婉,57
2344,846d,葭,57
2344,5f45,彅,57
2345,7370,獰,56
2345,3005,(津)々,56
2345,71b9,熹,56
2345,5c41,屁,56
2345,5b5c,孜,56
2345,96dc,雜,56
2345,7119,焙,56
2345,5366,卦,56
2346,9f5f,齟,55
2346,9f6c,齬,55
2346,8f3b,輻,55
2346,95a8,閨,55
2346,9921,餡,55
2346,6cd7,泗,55
2346,7bc1,篁,55
2346,7895,碕,55
2346,5157,兗,55
2347,3005,(常)々,54
2347,7c17,簗,54
2347,6fb3,澳,54
2347,7b70,筰,54
2347,4fdf,俟,54
